LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_visibility,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_visibility,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_visibility,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility
0.1192106381058693,0.8832995295524597,-0.34227609634399414,0.998445451259613,0.024868130683898926,0.8641440272331238,-0.18932567536830902,0.9949304461479187,0.21564710140228271,0.8842721581459045,-0.31966632604599,0.9596513509750366,0.08402138203382492,0.8495698571205139,-0.013775878585875034,0.018023593351244926,0.19568797945976257,0.9800234436988831,-0.31497427821159363,0.9692783951759338,0.07799667119979858,0.9095523953437805,0.06309472024440765,0.05952687934041023,0.2105373591184616,0.8413973450660706,-0.060841597616672516,0.9938535690307617,0.16278855502605438,0.8389971852302551,0.06062982603907585,0.9547209739685059,0.24568630754947662,0.8369751572608948,0.2434643805027008,0.5207615494728088,0.21589161455631256,0.8385721445083618,0.3272468149662018,0.05757391080260277,0.29727882146835327,0.8177546858787537,0.5280801653862,0.7867385745048523,0.269508421421051,0.812137246131897,0.625237762928009,0.18071556091308594
0.12296628206968307,0.8823245763778687,-0.31890949606895447,0.9984542727470398,0.037351030856370926,0.8580155968666077,-0.16397139430046082,0.994563639163971,0.2161037176847458,0.8906117081642151,-0.30365899205207825,0.9580878615379333,0.08086288720369339,0.8502607345581055,-0.009999909438192844,0.01903735101222992,0.19611401855945587,0.9811628460884094,-0.3063555657863617,0.968573272228241,0.05230193957686424,0.9051218032836914,0.05455509573221207,0.06184857338666916,0.22625312209129333,0.8392046689987183,-0.06119147688150406,0.9940518140792847,0.1721811145544052,0.8394445776939392,0.06102709844708443,0.955328106880188,0.25106123089790344,0.8381626009941101,0.22785858809947968,0.5161550045013428,0.21783863008022308,0.8396354913711548,0.32424911856651306,0.056858133524656296,0.29496097564697266,0.8218708634376526,0.5067521333694458,0.7771103978157043,0.2688644528388977,0.8166881203651428,0.6180757284164429,0.17474988102912903
0.12318446487188339,0.8758881688117981,-0.3442090153694153,0.9984881281852722,0.03649869188666344,0.8581682443618774,-0.20453166961669922,0.9943168759346008,0.2162759155035019,0.8900929093360901,-0.3400823175907135,0.9600991010665894,0.06032317876815796,0.8578246235847473,-0.0392916314303875,0.019792865961790085,0.19652459025382996,0.9812291264533997,-0.3639543950557709,0.969217836856842,0.034391287714242935,0.9128689765930176,0.0128922825679183,0.06331157684326172,0.2194817215204239,0.8390300869941711,-0.060091860592365265,0.994357705116272,0.16645507514476776,0.8399057388305664,0.05992082133889198,0.9563363790512085,0.24876578152179718,0.8378205299377441,0.23091483116149902,0.5019991993904114,0.21431294083595276,0.8397309184074402,0.32177969813346863,0.05467432737350464,0.2931482195854187,0.8217398524284363,0.5111477971076965,0.7736222743988037,0.256924569606781,0.8163942098617554,0.6200335621833801,0.17006723582744598
0.12543179094791412,0.8673413991928101,-0.35803791880607605,0.9985052943229675,0.036883387714624405,0.851129412651062,-0.20606575906276703,0.994278073310852,0.21656692028045654,0.8896560072898865,-0.35868459939956665,0.9612481594085693,0.06180539354681969,0.8571285605430603,-0.035336174070835114,0.020878011360764503,0.1967301070690155,0.9805120825767517,-0.3852657973766327,0.9691285490989685,0.04141322895884514,0.9077328443527222,0.015120220370590687,0.06757300347089767,0.21542295813560486,0.8370171785354614,-0.061003152281045914,0.9945886731147766,0.16371583938598633,0.8359424471855164,0.06076563149690628,0.9575091600418091,0.24789658188819885,0.8370556831359863,0.23253868520259857,0.489123672246933,0.21339116990566254,0.8366549611091614,0.32538142800331116,0.05256899818778038,0.29181939363479614,0.8216779828071594,0.5139272809028625,0.7727968692779541,0.2529965341091156,0.8153820037841797,0.6295374035835266,0.16454534232616425
0.13050295412540436,0.8579549193382263,-0.4032607078552246,0.9985529780387878,0.03761638328433037,0.838589608669281,-0.22882506251335144,0.9942833781242371,0.21747496724128723,0.8908510804176331,-0.41819292306900024,0.9633606672286987,0.054637204855680466,0.8502095341682434,-0.04831479862332344,0.02360069379210472,0.19698812067508698,0.9803958535194397,-0.4549216330051422,0.9705592393875122,0.024048132821917534,0.9013639688491821,0.00310675916261971,0.07827205210924149,0.2134222686290741,0.8343299031257629,-0.06371039897203445,0.994958221912384,0.16330799460411072,0.8211787343025208,0.06346186250448227,0.9603106379508972,0.2467024177312851,0.8368302583694458,0.24894438683986664,0.4706147313117981,0.2123686969280243,0.8315798044204712,0.3559078276157379,0.051556553691625595,0.29001426696777344,0.8220339417457581,0.5753507018089294,0.7665815949440002,0.24633124470710754,0.8116002678871155,0.7027071118354797,0.15798278152942657
0.12995369732379913,0.8559260368347168,-0.38034096360206604,0.9986367225646973,0.04001830145716667,0.8244105577468872,-0.21753069758415222,0.9945581555366516,0.21718980371952057,0.8905171155929565,-0.3909609019756317,0.9658743739128113,0.052256789058446884,0.8322795629501343,-0.04100465029478073,0.026588233187794685,0.19648079574108124,0.9796590805053711,-0.4257347881793976,0.9721119403839111,0.03239760920405388,0.8852992653846741,0.016602154821157455,0.09019293636083603,0.20843930542469025,0.8322329521179199,-0.06394387781620026,0.9952899217605591,0.16300395131111145,0.8120759725570679,0.06366650015115738,0.9624321460723877,0.2464248687028885,0.8352934718132019,0.23846006393432617,0.471396267414093,0.2141530066728592,0.8286839723587036,0.35239753127098083,0.050032950937747955,0.28876450657844543,0.823482871055603,0.5403689742088318,0.7725808620452881,0.24876752495765686,0.8092791438102722,0.6864508986473083,0.15547068417072296
0.1310959756374359,0.8485197424888611,-0.39011579751968384,0.9986909627914429,0.03949114307761192,0.8170676231384277,-0.22754709422588348,0.9946780800819397,0.21706542372703552,0.8890095949172974,-0.39481332898139954,0.9679431915283203,0.05406702682375908,0.8249725699424744,-0.054347071796655655,0.02687104232609272,0.19597592949867249,0.9779375195503235,-0.419760137796402,0.9731144905090332,0.03533455356955528,0.874125599861145,-0.006916571408510208,0.08904028683900833,0.20764558017253876,0.8272296190261841,-0.06392639875411987,0.9955617189407349,0.1630035936832428,0.8103200793266296,0.06365469843149185,0.9637851715087891,0.2463766485452652,0.8337594866752625,0.22987142205238342,0.4662374258041382,0.2141726315021515,0.8283717036247253,0.34714436531066895,0.04859442263841629,0.28908905386924744,0.8233151435852051,0.5287302136421204,0.7756071090698242,0.24924705922603607,0.8093256950378418,0.6754302978515625,0.1522965133190155
0.1323290765285492,0.8393668532371521,-0.3973158299922943,0.9987104535102844,0.042725417762994766,0.8066021203994751,-0.2352386862039566,0.9947848916053772,0.2155354768037796,0.8874235153198242,-0.4030495285987854,0.9701513648033142,0.06452425569295883,0.8153825402259827,-0.0732354149222374,0.026913316920399666,0.19533446431159973,0.9777913093566895,-0.42539384961128235,0.974427342414856,0.04996083304286003,0.867380678653717,-0.03624764084815979,0.08757095038890839,0.20786036550998688,0.8217081427574158,-0.06281875818967819,0.9957113265991211,0.16320857405662537,0.8072052597999573,0.06254764646291733,0.9646555185317993,0.24618971347808838,0.8296206593513489,0.22834935784339905,0.45715856552124023,0.2179250866174698,0.826289713382721,0.3310321271419525,0.04763859510421753,0.289369136095047,0.8232521414756775,0.5243058800697327,0.7744200825691223,0.254062682390213,0.8164372444152832,0.6431388854980469,0.15156760811805725
0.1325814127922058,0.8315466642379761,-0.3953821063041687,0.9987569451332092,0.045059412717819214,0.7969399094581604,-0.2285802811384201,0.9950725436210632,0.21115204691886902,0.8867373466491699,-0.40425020456314087,0.9723141193389893,0.0620746910572052,0.8139961361885071,-0.06543794274330139,0.031228018924593925,0.19534221291542053,0.9749721884727478,-0.4310756027698517,0.9757644534111023,0.04895355552434921,0.8668800592422485,-0.029038352891802788,0.09767519682645798,0.20842061936855316,0.8169695138931274,-0.06298447400331497,0.9958534836769104,0.16704808175563812,0.7970918416976929,0.0627068430185318,0.9658421277999878,0.24640142917633057,0.8260638117790222,0.22405597567558289,0.4554828405380249,0.22095055878162384,0.8243322372436523,0.32348814606666565,0.04708670824766159,0.2900584638118744,0.8231692314147949,0.51495760679245,0.7769567370414734,0.25843173265457153,0.8175334930419922,0.6290741562843323,0.15073995292186737
0.1347726583480835,0.8242009878158569,-0.3888392150402069,0.9988316297531128,0.04891980439424515,0.7867380380630493,-0.22446615993976593,0.9954097867012024,0.20874598622322083,0.8867377638816833,-0.3969579041004181,0.9746075868606567,0.06500596553087234,0.8078938722610474,-0.05824160948395729,0.03544028475880623,0.19572284817695618,0.9752019047737122,-0.4226650595664978,0.9776527881622314,0.051265306770801544,0.8621023893356323,-0.017950551584362984,0.10682665556669235,0.21385614573955536,0.8145798444747925,-0.06246807426214218,0.9960592985153198,0.17290711402893066,0.790988028049469,0.062204163521528244,0.9674810767173767,0.24589049816131592,0.8270725607872009,0.21198496222496033,0.4528643488883972,0.2213590294122696,0.8247587084770203,0.31044864654541016,0.04745441675186157,0.2901606559753418,0.8247965574264526,0.49377498030662537,0.7795585989952087,0.26866674423217773,0.8173364400863647,0.6001421213150024,0.15038643777370453
0.13668254017829895,0.817878246307373,-0.41067856550216675,0.9989006519317627,0.04765805974602699,0.7753158211708069,-0.23140741884708405,0.9957336187362671,0.20500114560127258,0.8868163228034973,-0.4241010546684265,0.9768746495246887,0.061003249138593674,0.7880627512931824,-0.06999726593494415,0.04321202635765076,0.19541917741298676,0.9756359457969666,-0.44262027740478516,0.9795665144920349,0.04658154025673866,0.8404215574264526,-0.030271442607045174,0.11974633485078812,0.21415290236473083,0.808319091796875,-0.06375821679830551,0.9961926937103271,0.17316892743110657,0.7831171154975891,0.06350155174732208,0.9689147472381592,0.24588735401630402,0.8266727328300476,0.20885230600833893,0.4578409492969513,0.22416305541992188,0.8229702711105347,0.31175947189331055,0.05206958204507828,0.2923414707183838,0.825814425945282,0.49391794204711914,0.7865532636642456,0.2735156714916229,0.8193387389183044,0.6045345067977905,0.15699972212314606
0.1360979676246643,0.8076882362365723,-0.38462090492248535,0.9989776015281677,0.04933726042509079,0.7715811133384705,-0.2229958325624466,0.9960708618164062,0.2003176212310791,0.886740505695343,-0.39909353852272034,0.978972852230072,0.061540305614471436,0.7935191988945007,-0.06459398567676544,0.049196090549230576,0.193808451294899,0.9757351875305176,-0.41585782170295715,0.9813040494918823,0.04638276621699333,0.8484166860580444,-0.02688422240316868,0.13229939341545105,0.2139805555343628,0.8034396171569824,-0.05937676876783371,0.9964689016342163,0.1734187752008438,0.7789186239242554,0.05916276201605797,0.9710943102836609,0.24957840144634247,0.8269329071044922,0.18902809917926788,0.47356531023979187,0.21201440691947937,0.821817934513092,0.26577815413475037,0.05594659224152565,0.2947574257850647,0.8256672024726868,0.4552476704120636,0.7946584224700928,0.2591111660003662,0.8184962272644043,0.5156852006912231,0.15640214085578918
0.1363641619682312,0.80363929271698,-0.38451769948005676,0.9990410804748535,0.0503009632229805,0.7656336426734924,-0.22464486956596375,0.9963664412498474,0.1959545612335205,0.8864203095436096,-0.3955012261867523,0.9808416366577148,0.06192738935351372,0.7892880439758301,-0.07517486810684204,0.053002163767814636,0.19056685268878937,0.9779375791549683,-0.41567084193229675,0.9828174710273743,0.046710070222616196,0.8430427312850952,-0.044554002583026886,0.14252430200576782,0.21157026290893555,0.7977089881896973,-0.05789703503251076,0.996745228767395,0.17271770536899567,0.772942066192627,0.057622168213129044,0.9731112122535706,0.2512645721435547,0.8232787847518921,0.1845979392528534,0.49315541982650757,0.2001812905073166,0.8109819293022156,0.27704185247421265,0.05747424066066742,0.29575997591018677,0.8255586624145508,0.4480884373188019,0.8035777807235718,0.24397994577884674,0.8133471608161926,0.5396471619606018,0.1544843167066574
0.13663837313652039,0.8023714423179626,-0.3977895677089691,0.9991021156311035,0.04969653859734535,0.7633219957351685,-0.23288647830486298,0.9966726303100586,0.18975387513637543,0.8874917030334473,-0.40613195300102234,0.9825382232666016,0.057225052267313004,0.7890615463256836,-0.09162302315235138,0.05849852040410042,0.18956239521503448,0.9818060994148254,-0.43362608551979065,0.9841828346252441,0.0461282804608345,0.8287283778190613,-0.07515837997198105,0.15755584836006165,0.20760610699653625,0.7942608594894409,-0.057029448449611664,0.9970368146896362,0.17264260351657867,0.7740877270698547,0.05671915411949158,0.9754592776298523,0.2510075271129608,0.817887008190155,0.178817480802536,0.526077151298523,0.17583860456943512,0.8071650266647339,0.28337037563323975,0.062368202954530716,0.2956255078315735,0.8250020146369934,0.44958576560020447,0.81559157371521,0.21026836335659027,0.8206628561019897,0.5485888123512268,0.15710052847862244
0.13654683530330658,0.7995243668556213,-0.39692333340644836,0.9991439580917358,0.051714081317186356,0.7635350823402405,-0.23007071018218994,0.9969066977500916,0.18554170429706573,0.8878316879272461,-0.40177497267723083,0.9840613007545471,0.06455840915441513,0.7836291193962097,-0.08417857438325882,0.05982620641589165,0.18675503134727478,0.9817198514938354,-0.426348477602005,0.985351026058197,0.05972940847277641,0.820655882358551,-0.05802050232887268,0.1596982628107071,0.20780298113822937,0.7904489636421204,-0.05545356869697571,0.9972461462020874,0.17326101660728455,0.7736380696296692,0.05515477806329727,0.9770343899726868,0.24975506961345673,0.8190196752548218,0.17484083771705627,0.5501372814178467,0.18608303368091583,0.8081517815589905,0.2718470096588135,0.06497222185134888,0.29560208320617676,0.823188841342926,0.43232205510139465,0.8240324258804321,0.22640831768512726,0.8201935887336731,0.5257328748703003,0.15784400701522827
0.13686975836753845,0.7997604012489319,-0.3883610665798187,0.9991724491119385,0.05570236220955849,0.7578348517417908,-0.22363008558750153,0.9970890283584595,0.18079136312007904,0.8878817558288574,-0.39509105682373047,0.9853781461715698,0.06477037817239761,0.7824048399925232,-0.08474447578191757,0.06205414608120918,0.18557941913604736,0.9816799759864807,-0.42374756932258606,0.9862497448921204,0.05838090181350708,0.8205814957618713,-0.06519094854593277,0.16374440491199493,0.20748868584632874,0.7913652658462524,-0.057414472103118896,0.9974231719970703,0.17316189408302307,0.7673490643501282,0.05713290721178055,0.9783875346183777,0.24913577735424042,0.820022463798523,0.14070957899093628,0.5759396553039551,0.19191987812519073,0.8058636784553528,0.2726397216320038,0.07070639729499817,0.293639600276947,0.8234816193580627,0.38242021203041077,0.8342041969299316,0.22999881207942963,0.8193501830101013,0.5206911563873291,0.16723798215389252
0.13720813393592834,0.800012469291687,-0.3896941542625427,0.9991943836212158,0.05456558242440224,0.7544230222702026,-0.22918881475925446,0.9972355961799622,0.17870643734931946,0.887812614440918,-0.3950793147087097,0.9865707755088806,0.07216116040945053,0.7700344324111938,-0.08506419509649277,0.061967361718416214,0.1854705959558487,0.9816665053367615,-0.42157188057899475,0.9871024489402771,0.06736458092927933,0.8086792826652527,-0.053814858198165894,0.16122199594974518,0.20532642304897308,0.7900705337524414,-0.0575459823012352,0.9974293112754822,0.1729213297367096,0.7664856314659119,0.057264748960733414,0.9783051013946533,0.2451925128698349,0.8190027475357056,0.15615122020244598,0.5822895169258118,0.19704656302928925,0.8060162663459778,0.2768937051296234,0.0723549872636795,0.2936389148235321,0.8240711092948914,0.41037383675575256,0.8386746048927307,0.24197964370250702,0.8189204335212708,0.5332722067832947,0.17204415798187256
0.13770468533039093,0.7976573705673218,-0.39395222067832947,0.9992323517799377,0.05382793769240379,0.7537722587585449,-0.24166283011436462,0.997406542301178,0.18132241070270538,0.8876909017562866,-0.39965078234672546,0.9877609014511108,0.07116007059812546,0.7690499424934387,-0.09662085026502609,0.06339947134256363,0.18584230542182922,0.9819493293762207,-0.4264356195926666,0.9880537986755371,0.06395770609378815,0.8082819581031799,-0.06954699009656906,0.16261005401611328,0.20414619147777557,0.7878066897392273,-0.056435905396938324,0.9976025819778442,0.17264746129512787,0.766781747341156,0.05615648254752159,0.9794922471046448,0.2465849369764328,0.816921591758728,0.16820359230041504,0.5954284071922302,0.19291366636753082,0.8026103377342224,0.2807416021823883,0.07346273213624954,0.2926693260669708,0.8222507238388062,0.4306654930114746,0.8451296091079712,0.2360798567533493,0.817294716835022,0.5418369770050049,0.1742856502532959
0.13784433901309967,0.7986093163490295,-0.3947134017944336,0.9992551207542419,0.05168386921286583,0.7517057061195374,-0.24575960636138916,0.997562050819397,0.18231339752674103,0.8879716992378235,-0.3984798491001129,0.9887959361076355,0.06389206647872925,0.7634912729263306,-0.09454798698425293,0.06882557272911072,0.18608205020427704,0.982336163520813,-0.42517492175102234,0.9889112114906311,0.05403796210885048,0.8063064217567444,-0.06050433591008186,0.1760762482881546,0.20136557519435883,0.7876899838447571,-0.056576427072286606,0.9976623058319092,0.17095723748207092,0.7640804052352905,0.05628753453493118,0.9799505472183228,0.24460944533348083,0.8178428411483765,0.16154515743255615,0.6076741218566895,0.19764767587184906,0.8039433360099792,0.27733567357063293,0.07763699442148209,0.29312506318092346,0.8229941725730896,0.4186258912086487,0.8526620268821716,0.24818673729896545,0.8166324496269226,0.5364385843276978,0.18451915681362152
0.1377219408750534,0.7973561882972717,-0.40171098709106445,0.9992886781692505,0.05057938024401665,0.7511946558952332,-0.25985321402549744,0.9977052211761475,0.1827312409877777,0.8880149722099304,-0.40225932002067566,0.9897196292877197,0.06097259372472763,0.7656426429748535,-0.10992634296417236,0.07160285115242004,0.18628476560115814,0.9828046560287476,-0.42823663353919983,0.9895719885826111,0.04991912469267845,0.8068528175354004,-0.08257269859313965,0.1840178519487381,0.20153963565826416,0.7878583669662476,-0.056197214871644974,0.9978092312812805,0.1692141741514206,0.764456570148468,0.05588357895612717,0.9808925986289978,0.24557816982269287,0.8147296905517578,0.1699715107679367,0.6175424456596375,0.19661712646484375,0.8006730675697327,0.2842269837856293,0.07771624624729156,0.29279518127441406,0.8212522864341736,0.4289766252040863,0.8596969246864319,0.24120639264583588,0.812192440032959,0.5575152039527893,0.1882309466600418
0.13741706311702728,0.7947198152542114,-0.4071130156517029,0.9993059039115906,0.047968458384275436,0.7526887655258179,-0.26783716678619385,0.9978311061859131,0.18255718052387238,0.8850451707839966,-0.40742167830467224,0.990516722202301,0.05318248271942139,0.7683023810386658,-0.11940871179103851,0.07809851318597794,0.1863819658756256,0.9828956723213196,-0.43494731187820435,0.9900678992271423,0.04197908565402031,0.808259129524231,-0.09688793867826462,0.19609160721302032,0.2005574256181717,0.7871283888816833,-0.05626031011343002,0.9978840351104736,0.16678683459758759,0.7655953764915466,0.055943991988897324,0.9813462495803833,0.24562765657901764,0.8134127259254456,0.1789754182100296,0.6235113143920898,0.1970226913690567,0.8018140196800232,0.2891671657562256,0.07841920852661133,0.29263192415237427,0.820559024810791,0.4423169195652008,0.8660506010055542,0.23957915604114532,0.8112225532531738,0.565389096736908,0.1938210129737854
0.13703550398349762,0.7944051027297974,-0.38934969902038574,0.999345064163208,0.04796236380934715,0.7498530149459839,-0.2616949677467346,0.9979715347290039,0.18336917459964752,0.8818482160568237,-0.3895232081413269,0.9912402033805847,0.05410992354154587,0.7648573517799377,-0.11074645072221756,0.0795784443616867,0.18857213854789734,0.9828799962997437,-0.42315009236335754,0.9906541705131531,0.043990109115839005,0.8062585592269897,-0.08248567581176758,0.2021566480398178,0.20105205476284027,0.7877459526062012,-0.05374079570174217,0.9979910254478455,0.1668655127286911,0.7651593089103699,0.053391553461551666,0.9817799925804138,0.249554842710495,0.8092039227485657,0.182968869805336,0.6318418383598328,0.19635696709156036,0.7981334924697876,0.2873920500278473,0.07738574594259262,0.2933013439178467,0.8202852606773376,0.4421752095222473,0.8704575896263123,0.23568633198738098,0.8084890246391296,0.5583083033561707,0.19169653952121735
0.13574111461639404,0.7962650060653687,-0.3716495931148529,0.9993857741355896,0.046811528503894806,0.7525557279586792,-0.24501116573810577,0.9980912208557129,0.18728627264499664,0.8821956515312195,-0.3711470663547516,0.9918560981750488,0.05994636192917824,0.7673947215080261,-0.09497950226068497,0.08160500973463058,0.19024965167045593,0.9831978678703308,-0.40595078468322754,0.9911757111549377,0.04532169923186302,0.8080891966819763,-0.066338911652565,0.21090030670166016,0.20144116878509521,0.7901298403739929,-0.0533984936773777,0.9981181621551514,0.16820761561393738,0.7656651139259338,0.05304040387272835,0.9823352694511414,0.253225177526474,0.8100510835647583,0.18111038208007812,0.6431089639663696,0.198689267039299,0.7989832162857056,0.2841185927391052,0.07457952946424484,0.29346805810928345,0.8201107382774353,0.4315165877342224,0.8757002949714661,0.236556276679039,0.8075375556945801,0.5486004948616028,0.1872844099998474
0.13580606877803802,0.7970673441886902,-0.3769368529319763,0.9994295239448547,0.04555942863225937,0.7532320022583008,-0.24805304408073425,0.9981820583343506,0.1952650099992752,0.8826776742935181,-0.37605172395706177,0.9924864172935486,0.061340801417827606,0.7687867879867554,-0.09917356818914413,0.0830354318022728,0.19123618304729462,0.9821457862854004,-0.406642884016037,0.9917335510253906,0.04320940002799034,0.8101187348365784,-0.07282614707946777,0.21426980197429657,0.20157964527606964,0.791318416595459,-0.053115278482437134,0.9982520937919617,0.16699831187725067,0.7744256258010864,0.05277333781123161,0.9829924702644348,0.24788197875022888,0.811825156211853,0.18083831667900085,0.6440576314926147,0.19828249514102936,0.7988044023513794,0.2843960225582123,0.07154615223407745,0.2936621606349945,0.8189548850059509,0.4323546886444092,0.8770010471343994,0.23632113635540009,0.8048697710037231,0.5501218438148499,0.1811845451593399
0.1363462656736374,0.8050757646560669,-0.37824657559394836,0.9994633197784424,0.05166619271039963,0.7714661955833435,-0.23577676713466644,0.9982674717903137,0.2032385766506195,0.8862679600715637,-0.3764727711677551,0.9929158091545105,0.07175255566835403,0.7820186614990234,-0.09001878648996353,0.08288124948740005,0.1916806399822235,0.981173574924469,-0.40830451250076294,0.9921425580978394,0.044283416122198105,0.8177768588066101,-0.07587619870901108,0.2209133803844452,0.20483648777008057,0.7977610230445862,-0.05431792885065079,0.9983741044998169,0.167215958237648,0.7843838334083557,0.05396696552634239,0.983817994594574,0.2520386576652527,0.812261164188385,0.18543991446495056,0.647839367389679,0.19903802871704102,0.7988854646682739,0.29726025462150574,0.06926175206899643,0.2940739095211029,0.8184711337089539,0.44645780324935913,0.88014817237854,0.236526757478714,0.8056191205978394,0.5743717551231384,0.17738628387451172
0.13638971745967865,0.8187011480331421,-0.39402955770492554,0.9995006322860718,0.05160244181752205,0.7776561975479126,-0.23143507540225983,0.9982979893684387,0.20960326492786407,0.8903370499610901,-0.4074210822582245,0.9930869340896606,0.07529973983764648,0.788758397102356,-0.0827031135559082,0.08018913120031357,0.1923811435699463,0.9789994955062866,-0.44613972306251526,0.9925291538238525,0.043600793927907944,0.8260471224784851,-0.05521414056420326,0.2148500680923462,0.20931793749332428,0.8114978075027466,-0.05121472105383873,0.9985249638557434,0.16723115742206573,0.7896807789802551,0.0509079210460186,0.9852201342582703,0.2517898380756378,0.8168104887008667,0.25312545895576477,0.6533699631690979,0.16180367767810822,0.8102265000343323,0.31391051411628723,0.06980592757463455,0.29424306750297546,0.8192855715751648,0.5895237922668457,0.8769922256469727,0.17320141196250916,0.8200531601905823,0.6282439231872559,0.16863687336444855
0.13585582375526428,0.8292597532272339,-0.37449735403060913,0.9995260238647461,0.048390042036771774,0.7867602705955505,-0.22985735535621643,0.9982138872146606,0.21510720252990723,0.8900793790817261,-0.36966821551322937,0.9931817650794983,0.07640302181243896,0.7905735969543457,-0.08097749948501587,0.07751218974590302,0.19362105429172516,0.9760260581970215,-0.3933899402618408,0.9926550984382629,0.046300653368234634,0.8313714861869812,-0.05274317413568497,0.20755432546138763,0.2090017944574356,0.8172167539596558,-0.05158299207687378,0.9985731840133667,0.16510987281799316,0.7968096137046814,0.05127056688070297,0.984572172164917,0.2535514235496521,0.8201436400413513,0.22321368753910065,0.6564857363700867,0.19759567081928253,0.81263667345047,0.306619256734848,0.06835059076547623,0.29500558972358704,0.8195773959159851,0.5341606736183167,0.8797463774681091,0.23339498043060303,0.8154832720756531,0.597878634929657,0.16628310084342957
